,title,Year,genre,homepage,popularity
281,American Gangster,2007,"Drama,Crime",http://www.americangangster.net/,42.361215
282,True Lies,1994,"Action,Thriller",,38.729418
283,The Taking of Pelham 1 2 3,2009,"Thriller,Drama,Crime",http://www.sonypictures.com/movies/thetakingofpelham123/,40.597856
284,Little Fockers,2010,"Comedy,Romance",http://www.littlefockers.net/,32.389353
285,The Other Guys,2010,"Action,Comedy,Crime",http://www.theotherguys-movie.com/,24.399642
286,Eraser,1996,"Action,Drama,Mystery,Thriller",http://www.warnerbros.com/eraser,24.507987
287,Django Unchained,2012,"Drama,Western",http://unchainedmovie.com/,82.121691
288,The Hunchback of Notre Dame,1996,"Drama,Animation,Family",,46.727941
289,The Emperor's New Groove,2000,"Adventure,Animation,Comedy,Family,Fantasy",,51.113717
290,The Expendables 2,2012,"Action,Adventure,Thriller",http://theexpendables2film.com/,53.732892
291,National Treasure,2004,"Adventure,Action,Thriller,Mystery",,58.849256
292,Eragon,2006,"Fantasy,Action,Adventure,Family",http://www.eragonmovie.com/,30.863434
293,Where the Wild Things Are,2009,"Family,Fantasy",http://wherethewildthingsare.warnerbros.com/,31.586215
294,Epic,2013,"Animation,Adventure,Family,Fantasy",,36.711378
295,The Tourist,2010,"Action,Thriller,Romance",http://thetourist-movie.com/,41.426678
296,End of Days,1999,"Action,Fantasy,Horror,Mystery",http://www.end-of-days.com/,20.652943
297,Blood Diamond,2006,"Drama,Thriller,Action",,52.792678
298,The Wolf of Wall Street,2013,"Crime,Drama,Comedy",http://www.thewolfofwallstreet.com/,95.007934
299,Batman Forever,1995,"Action,Crime,Fantasy",,48.205606
300,Starship Troopers,1997,"Adventure,Action,Thriller,Sci-Fi",,58.782359
301,Cloud Atlas,2012,"Drama,Sci-Fi",http://cloudatlas.warnerbros.com/,73.872343
302,Legend of the Guardians: The Owls of Ga'Hoole,2010,"Animation,Adventure,Family,Fantasy",http://legendoftheguardians.warnerbros.com/,37.321848
303,Catwoman,2004,"Action,Crime",,32.271938
304,Hercules,2014,"Action,Adventure",,76.842247
305,Treasure Planet,2002,"Adventure,Animation,Family,Fantasy,Sci-Fi",,38.924136
306,Land of the Lost,2009,"Adventure,Comedy,Sci-Fi",,19.38841
307,The Expendables 3,2014,"Action,Adventure,Thriller",http://theexpendables3film.com/,61.025639
308,Point Break,2015,"Action,Crime,Thriller",https://www.facebook.com/PointBreakMovie,33.507289
309,Son of the Mask,2005,"Fantasy,Comedy,Family,Adventure",,17.815595
310,In the Heart of the Sea,2015,"Thriller,Drama,Adventure,Action,History",http://www.intheheartoftheseamovie.com/,50.767332
311,The Adventures of Pluto Nash,2002,"Action,Comedy,Sci-Fi",,12.092241
312,Green Zone,2010,"War,Action,Adventure,Drama,Thriller",http://www.greenzonemovie.com/,30.254021
313,The Peanuts Movie,2015,Animation,http://www.peanutsmovie.com/,34.308098
314,The Spanish Prisoner,1997,"Crime,Drama,Mystery,Thriller",,3.091077
315,The Mummy Returns,2001,"Adventure,Action,Fantasy",,41.862983
316,Gangs of New York,2002,"Drama,History,Crime",http://video.movies.go.com/gangsofnewyork/,46.160048
317,The Flowers of War,2011,"Drama,History,War",http://www.theflowersofwarmovie.com/,12.516546
318,Surf's Up,2007,"Animation,Comedy,Family",http://www.sonypictures.com/homevideo/surfsup/,23.230851
319,The Stepford Wives,2004,"Action,Comedy,Sci-Fi",,19.224754
320,Black Hawk Down,2001,"Action,History,War",,44.455166
321,The Campaign,2012,Comedy,,16.460356
322,The Fifth Element,1997,"Adventure,Fantasy,Action,Thriller,Sci-Fi",,109.528572
323,Sex and the City 2,2010,"Comedy,Drama,Romance",http://www.sexandthecitymovie.com/,18.325897
324,The Road to El Dorado,2000,"Adventure,Animation,Comedy,Family",,37.054554
325,Ice Age: Continental Drift,2012,"Animation,Comedy,Adventure,Family",http://www.iceagemovies.com/films/ice-age-continental-drift,65.229868
326,Cinderella,2015,"Romance,Fantasy,Family,Drama",http://movies.disney.com/cinderella,101.187052
327,The Lovely Bones,2009,"Fantasy,Drama",http://www.lovelybones.com,29.257137
328,Finding Nemo,2003,"Animation,Family",http://movies.disney.com/finding-nemo,85.688789
329,The Lord of the Rings: The Return of the King,2003,"Adventure,Fantasy,Action",http://www.lordoftherings.net,123.630332
330,The Lord of the Rings: The Two Towers,2002,"Adventure,Fantasy,Action",http://www.lordoftherings.net/,106.914973
331,Seventh Son,2014,"Adventure,Fantasy",http://www.seventhsonmovie.com/,63.628459
332,Lara Croft: Tomb Raider,2001,"Adventure,Fantasy,Action,Thriller",,41.498631
333,Transcendence,2014,"Thriller,Sci-Fi,Drama,Mystery",,58.991388
334,Jurassic Park III,2001,"Adventure,Action,Thriller,Sci-Fi",,1.859364
335,Rise of the Planet of the Apes,2011,"Thriller,Action,Drama,Sci-Fi",http://www.apeswillrise.com/,138.433168
336,The Spiderwick Chronicles,2008,"Adventure,Family,Fantasy",,21.436682
337,A Good Day to Die Hard,2013,"Action,Thriller",http://www.diehardmovie.com/,65.402595
338,The Alamo,2004,"Western,History,War",,10.660441
339,The Incredibles,2004,"Action,Adventure,Animation,Family",http://disney.go.com/disneyvideos/animatedfilms/incredibles/main.html,77.817571
340,Cutthroat Island,1995,"Action,Adventure",,7.029308
341,Percy Jackson & the Olympians: The Lightning Thief,2010,"Adventure,Fantasy,Family",,61.121717
342,Men in Black,1997,"Action,Adventure,Comedy,Sci-Fi",http://www.sonypictures.com/homevideo/meninblack/,104.121555
343,Toy Story 2,1999,"Animation,Comedy,Family",http://toystory.disney.com/toy-story-2,73.575118
344,Unstoppable,2010,"Action,Thriller",,37.698465
345,Rush Hour 2,2001,"Action,Comedy,Crime,Thriller",,35.814765
346,What Lies Beneath,2000,"Drama,Horror,Mystery,Thriller",,15.835672
347,Cloudy with a Chance of Meatballs,2009,"Animation,Comedy,Family",http://www.cloudywithachanceofmeatballs.com/,46.781182
348,Ice Age: Dawn of the Dinosaurs,2009,"Animation,Comedy,Family,Adventure",http://www.iceagemovies.com/films/ice-age-dawn-of-the-dinosaurs,69.457898
349,The Secret Life of Walter Mitty,2013,"Adventure,Comedy,Drama,Fantasy",,43.348022
350,Charlie's Angels,2000,"Action,Adventure,Comedy,Crime,Thriller",,40.20395
351,The Departed,2006,"Drama,Thriller,Crime",http://thedeparted.warnerbros.com/,63.429157
352,Mulan,1998,"Animation,Family,Adventure",,67.427755
353,Tropic Thunder,2008,"Action,Comedy",http://www.tropicthunder.com/,43.192048
354,The Girl with the Dragon Tattoo,2011,"Thriller,Crime,Mystery,Drama",http://dragontattoo.com/,47.651083
355,Die Hard: With a Vengeance,1995,"Action,Thriller",,51.881077
356,Sherlock Holmes,2009,"Action,Adventure,Crime,Mystery",http://sherlock-holmes-movie.warnerbros.com/,57.834787
357,Ben-Hur,2016,Drama,http://www.benhurmovie.com/,29.608322
358,Atlantis: The Lost Empire,2001,"Animation,Family,Adventure,Sci-Fi",http://www.disney.com/atlantis,51.548589
359,Alvin and the Chipmunks: The Road Chip,2015,"Adventure,Animation,Comedy,Family",http://www.foxmovies.com/movies/alvin-and-the-chipmunks-the-road-chip,27.867368
360,Valkyrie,2008,"Drama,Thriller,History,War",,38.832842
361,You Don't Mess with the Zohan,2008,"Comedy,Action",http://www.youdontmesswiththezohan.com/,40.597344
362,Pixels,2015,"Action,Comedy,Sci-Fi",http://www.pixels-movie.com/,140.849495
363,A.I. Artificial Intelligence,2001,"Drama,Sci-Fi,Adventure",,34.035114
364,The Haunted Mansion,2003,"Thriller,Fantasy,Comedy,Family,Mystery",,16.302378
365,Contact,1997,"Drama,Sci-Fi,Mystery",http://www.warnerbros.com/contact,55.249434
366,Hollow Man,2000,"Action,Sci-Fi,Thriller",,28.200874
367,The Interpreter,2005,"Crime,Thriller",http://www.theinterpretermovie.com/,18.69984
368,Percy Jackson: Sea of Monsters,2013,"Adventure,Family,Fantasy",http://www.percyjacksonthemovie.com/us/#!/home,40.262261
369,Lara Croft Tomb Raider: The Cradle of Life,2003,"Action,Adventure,Fantasy,Thriller",,56.811056
370,Now You See Me 2,2016,"Action,Adventure,Comedy,Crime,Mystery,Thriller",http://nowyouseeme.movie,51.535701
371,The Saint,1997,"Thriller,Action,Romance,Sci-Fi,Adventure",,20.913852
372,Spy Game,2001,"Action,Crime,Thriller",,27.166757
373,Mission to Mars,2000,Sci-Fi,,16.058284
374,Rio,2011,"Animation,Adventure,Comedy,Family",http://www.riomovies.com/,46.200042
375,Bicentennial Man,1999,"Comedy,Sci-Fi",,24.939295
376,Volcano,1997,"Sci-Fi,Action,Drama,Thriller",,19.836124
377,The Devil's Own,1997,"Crime,Thriller,Drama",,15.350451
378,K-19: The Widowmaker,2002,"Drama,History,Thriller",,15.625949
379,Conan the Barbarian,1982,"Adventure,Fantasy,Action",,31.802807
380,Cinderella Man,2005,"Romance,Drama,History",http://www.cinderellamanmovie.com/index.php,24.100863
381,The Nutcracker: The Untold Story,2010,"Fantasy,Action,Family",http://www.nutcrackerin3d.com/,3.593349
382,Seabiscuit,2003,"Drama,History",http://www.seabiscuitmovie.com/,14.824166
383,Twister,1996,"Action,Adventure,Drama",,32.079995
384,Cast Away,2000,"Adventure,Drama",,57.739713
385,Happy Feet,2006,"Animation,Comedy",http://www.warnerbros.com/happy-feet,37.272385
386,The Bourne Supremacy,2004,"Action,Drama,Thriller",https://www.uphe.com/movies/the-bourne-supremacy,53.213931
387,Air Force One,1997,"Action,Thriller",,36.38795
388,Ocean's Eleven,2001,"Thriller,Crime",http://www.warnerbros.co.uk/movies/oceans-eleven,60.929352
389,The Three Musketeers,2011,"Adventure,Action,Thriller",http://www.threemusketeers-movie.com/,36.605246
390,Hotel Transylvania,2012,"Animation,Comedy,Family,Fantasy",http://www.welcometohotelt.com,56.257411
391,Enchanted,2007,"Comedy,Family,Fantasy,Romance",http://disney.go.com/disneypictures/enchanted/,29.21998
392,Safe House,2012,"Action,Thriller",http://www.nooneissafe.com,34.773106
393,102 Dalmatians,2000,"Comedy,Family",,9.895061
394,Tower Heist,2011,"Action,Comedy",http://www.towerheist.com/index.php,36.743324
395,The Holiday,2006,"Comedy,Romance",http://www.sonypictures.com/movies/theholiday/,44.967453
396,Enemy of the State,1998,"Action,Drama,Thriller",,41.207568
397,It's Complicated,2009,"Comedy,Romance",http://itscomplicatedmovie.com/,16.479851
398,Ocean's Thirteen,2007,"Crime,Thriller",http://oceans13.warnerbros.com/,42.069993
399,Open Season,2006,"Adventure,Animation,Family",http://www.sonypictures.com/movies/openseason/,26.61951
400,Divergent,2014,"Adventure,Action,Sci-Fi",http://www.thedivergentseries.movie/#divergent,80.316463
401,Enemy at the Gates,2001,War,,41.273567
402,The Rundown,2003,"Adventure,Action,Comedy,Thriller",http://www.therundown.com/,24.107835
403,Last Action Hero,1993,"Adventure,Fantasy,Action,Comedy,Family",,32.044191
404,Memoirs of a Geisha,2005,"Drama,History,Romance",http://www.sonypictures.com/homevideo/memoirsofageisha/index.html,16.595874
405,The Fast and the Furious: Tokyo Drift,2006,"Action,Crime,Drama,Thriller",http://www.thefastandthefurious3.com/,8.282876
406,Arthur Christmas,2011,"Drama,Animation,Family,Comedy",http://www.arthurchristmas.com/,19.83683
407,Meet Joe Black,1998,"Fantasy,Drama,Mystery",http://www.meetjoeblack.com/,36.069611
408,Collateral Damage,2002,"Action,Thriller,Drama",http://www.wbshop.com/product/code/1000040993.do,18.827753
409,All That Jazz,1979,"Drama,Music",,5.159407
410,Mirror Mirror,2012,"Adventure,Fantasy,Drama,Comedy,Sci-Fi,Family",,48.126297
411,Scott Pilgrim vs. the World,2010,"Action,Adventure,Comedy",http://www.scottpilgrimthemovie.com/,38.885195
412,The Core,2003,"Action,Thriller,Adventure,Sci-Fi",,29.211255
413,Nutty Professor II: The Klumps,2000,"Fantasy,Comedy,Romance,Sci-Fi",,17.783361
414,Scooby-Doo,2002,"Mystery,Adventure,Comedy",,31.435539
415,Dredd,2012,"Action,Sci-Fi",http://dreddthemovie.com/,57.673932
416,Click,2006,"Comedy,Drama,Fantasy,Romance",,41.176631
417,Creepshow,1982,"Horror,Comedy,Fantasy",,13.661289
418,Cats & Dogs 2 : The Revenge of Kitty Galore,2010,"Comedy,Family",http://catsanddogsmovie.warnerbros.com/,11.77398
419,Jumper,2008,"Adventure,Fantasy,Sci-Fi",http://www.fox.co.uk/jumper,21.218
420,Hellboy II: The Golden Army,2008,"Adventure,Fantasy,Sci-Fi",,58.57976
421,Zodiac,2007,"Crime,Drama,Mystery,Thriller",,51.970905
422,The 6th Day,2000,Sci-Fi,,18.447479
423,Bruce Almighty,2003,"Fantasy,Comedy",http://www.brucealmighty.com/,109.684788
424,The Expendables,2010,"Thriller,Adventure,Action",http://expendablesthemovie.com/,77.580661
425,Mission: Impossible,1996,"Adventure,Action,Thriller",http://www.missionimpossible.com/,75.290998
426,The Hunger Games,2012,"Sci-Fi,Adventure,Fantasy",http://www.thehungergames.movie/,68.550698
427,The Hangover Part II,2011,Comedy,http://hangoverpart2.warnerbros.com/,58.040149
428,Batman Returns,1992,"Action,Fantasy",,59.113174
429,Over the Hedge,2006,"Comedy,Animation,Family",,36.32705
430,Lilo & Stitch,2002,"Animation,Family",,55.659988
431,Charlotte's Web,2006,"Comedy,Family,Fantasy",,14.132583
432,Deep Impact,1998,"Action,Drama,Romance",,34.070054
433,RED 2,2013,"Action,Comedy,Crime,Thriller",http://red-themovie.com/,44.34333
434,The Longest Yard,2005,"Comedy,Drama",,26.065735
435,Alvin and the Chipmunks: Chipwrecked,2011,"Comedy,Fantasy,Family,Music,Animation",http://www.munkyourself.com/,23.473004
436,Grown Ups 2,2013,Comedy,http://www.sonypictures.com/movies/grownups2,45.589568
437,Get Smart,2008,"Action,Comedy,Thriller",http://getsmartmovie.warnerbros.com/,23.496054
438,Something's Gotta Give,2003,"Drama,Comedy,Romance",,16.939441
439,Shutter Island,2010,"Drama,Thriller,Mystery",http://www.shutterisland.com/,81.914696
440,Four Christmases,2008,"Comedy,Romance,Drama",,19.500893
441,Robots,2005,"Animation,Comedy,Family,Sci-Fi",,29.558157
442,Face/Off,1997,"Action,Crime,Sci-Fi,Thriller",,46.075037
443,Bedtime Stories,2008,"Fantasy,Comedy,Family,Romance",,23.531721
444,Road to Perdition,2002,"Thriller,Crime,Drama",,49.078546
445,Just Go with It,2011,"Romance,Comedy",http://www.justgowithit-movie.com,37.02665
446,Con Air,1997,"Action,Thriller,Crime",,45.154631
447,Eagle Eye,2008,"Mystery,Thriller,Action",,46.887983
448,Cold Mountain,2003,Drama,,24.598479
449,The Book of Eli,2010,"Action,Thriller,Sci-Fi",,32.363538
450,Flubber,1997,"Comedy,Family,Sci-Fi",,11.50396
451,The Haunting,1999,"Horror,Thriller,Fantasy,Mystery",,19.375768
452,Space Jam,1996,"Animation,Comedy,Drama,Family,Fantasy",http://www.warnerbros.com/archive/spacejam/movie/jam.htm,36.125715
453,The Pink Panther,2006,"Action,Comedy,Crime,Mystery,Family",,25.450534
454,The Day the Earth Stood Still,2008,"Drama,Sci-Fi,Thriller",,41.890722
455,Conspiracy Theory,1997,"Action,Drama,Mystery,Thriller",,22.179658
456,Fury,2014,"War,Drama,Action",,139.575085
457,Six Days Seven Nights,1998,"Action,Adventure,Comedy,Romance",,18.264635
458,Yogi Bear,2010,"Comedy,Family,Animation,Adventure",http://www.yogibear.com/,11.187696
459,Spirit: Stallion of the Cimarron,2002,"Western,Animation,Adventure,Comedy,Family",,41.670544
460,Zookeeper,2011,"Comedy,Romance,Family",http://www.zookeeper-movie.com/,27.46264
461,Lost in Space,1998,"Adventure,Family,Sci-Fi",,17.455024
462,The Manchurian Candidate,2004,"Drama,Thriller,Mystery",,21.394281
463,DÃƒÂ©jÃƒÂ  Vu,1998,"Romance,Drama",,0.605645
464,Hotel Transylvania 2,2015,"Animation,Comedy,Family",,61.692197
465,Fantasia 2000,1999,"Animation,Family,Music",http://movies.disney.com/fantasia-2000,14.530946
466,The Time Machine,2002,"Sci-Fi,Adventure,Action",http://timemachine.countingdown.com/,25.978555
467,Mighty Joe Young,1998,"Action,Adventure,Family,Fantasy",,6.643778
468,Swordfish,2001,"Action,Crime,Thriller",,36.788745
469,The Legend of Zorro,2005,"Action,Adventure",http://www.sonypictures.com/homevideo/thelegendofzorro/index.html,31.054334
470,What Dreams May Come,1998,"Drama,Fantasy,Romance",,21.891078
471,Little Nicky,2000,"Comedy,Fantasy,Romance",,18.335992
472,The Brothers Grimm,2005,"Adventure,Fantasy,Action,Comedy,Thriller",,40.138009
473,Mars Attacks!,1996,"Comedy,Fantasy,Sci-Fi",http://marsattacks.warnerbros.com/,44.090535
474,Evolution,2015,"Mystery,Drama,Horror",,3.300061
475,The Edge,1997,"Action,Adventure,Drama",,20.632673
476,Surrogates,2009,"Action,Sci-Fi,Thriller",http://chooseyoursurrogate.com/,36.664991
477,Thirteen Days,2000,"Drama,Thriller",,18.26121
478,Daylight,1996,"Action,Adventure,Thriller",,16.681269
479,Walking With Dinosaurs,2013,"Animation,Family,Adventure",http://www.walkingwithdinosaurs.com/movie/,10.088006
480,Battlefield Earth,2000,"Action,Sci-Fi,War",,7.89147
481,Looney Tunes: Back in Action,2003,"Animation,Comedy,Family",,16.715631
482,Nine,2009,"Drama,Music,Romance",http://nine-movie.com/,9.357734
483,Timeline,2003,"Action,Adventure,Sci-Fi",,11.22268
484,The Postman,1997,"Drama,Adventure",,14.564667
485,Babe: Pig in the City,1998,"Adventure,Comedy,Drama,Family,Fantasy",,11.356079
486,The Last Witch Hunter,2015,"Fantasy,Action,Adventure",http://www.thelastwitchhunter.movie/,52.612025
487,Red Planet,2000,"Thriller,Action,Sci-Fi",,13.800656
488,Arthur and the Invisibles,2006,"Adventure,Fantasy,Animation,Family",,27.097932
489,Oceans,2009,"Documentary,Family",http://oceans-lefilm.com/,10.706613
490,A Sound of Thunder,2005,"Thriller,Sci-Fi,Adventure,Action",http://asoundofthunder.warnerbros.com/,7.342892
491,Pompeii,2014,"Action,Adventure,History,Romance,Drama",,50.561849
492,Top Cat Begins,2015,"Comedy,Animation",,0.719996
493,A Beautiful Mind,2001,"Drama,Romance",http://www.abeautifulmind.com/,59.248437
494,The Lion King,1994,"Family,Animation,Drama",http://movies.disney.com/the-lion-king,90.457886
495,Journey 2: The Mysterious Island,2012,"Adventure,Action,Sci-Fi",http://www.themysteriousisland.com/,40.723459
496,Cloudy with a Chance of Meatballs 2,2013,"Animation,Family,Comedy",,41.247402
497,Red Dragon,2002,"Crime,Thriller,Horror",,10.083905
498,Hidalgo,2004,"Western,Adventure",,16.759252
499,Jack and Jill,2011,Comedy,http://www.jackandjill-movie.com/,22.132418
500,2 Fast 2 Furious,2003,"Action,Crime,Thriller",,10.520961
501,The Little Prince,2015,"Adventure,Animation,Fantasy",http://www.thelittleprincemovie.com/,35.384423
502,The Invasion,2007,"Sci-Fi,Thriller",,15.673154
503,The Adventures of Rocky & Bullwinkle,2000,"Action,Adventure,Animation,Comedy,Family",,8.981427
504,The Secret Life of Pets,2016,"Animation,Family",http://www.thesecretlifeofpets.com/,31.482872
